Date,Description,Amount,Category,Account
2025-12-06,Unspecified,319.34,Utilities,Savings
2025-12-07,Restaurant dining,115.07,Rent,Savings
2025-12-07,Internet service bill,473.65,Utilities,Checking
2025-12-07,Phone bill payment,187.3,Unspecified,Credit Card
2025-12-07,Restaurant dining,-356.51,Entertainment,Checking
2025-12-07,Rental fee,-69.06,Rent,Checking
2025-12-07,Payroll deposit,371.81,Salary,Credit Card
2025-12-07,Unspecified,-312.61,Utilities,Unspecified
2025-12-07,Employer paycheck,-167.5,Salary,Savings
2025-12-07,Rental fee,-8595.0,Rent,Savings
2025-12-07,Freelance income,-281.0,Salary,Checking
2025-12-07,Movie theater tickets,-178.94,Entertainment,Checking
2025-12-07,Supermarket shopping,296.88,Unspecified,Credit Card
2025-12-07,Monthly rent payment,277.5,Rent,Unspecified
2025-12-07,Salary payment,-187.53,Salary,Unspecified
2025-12-07,Unspecified,197.0,Utilities,Savings
2025-12-07,Amusement park visit,250.26,Entertainment,Savings
2025-12-07,Internet service bill,19.78,Utilities,Savings
2025-12-07,Phone bill payment,21706.0,Utilities,Credit Card
2025-12-07,Landlord payment,-414.0,Rent,Credit Card
2025-12-07,Weekly grocery run,10.65,Groceries,Savings
2025-12-07,Amusement park visit,348.66,Rent,Checking
2025-12-07,Employer paycheck,447.43,Salary,Checking
2025-12-07,Freelance income,394.41,Unspecified,Credit Card
2025-12-07,Weekly grocery run,-370.06,Groceries,Savings
2025-12-07,Apartment lease payment,209.61,Rent,Checking
2025-12-07,Monthly rent payment,-437.9,Rent,Credit Card
2025-12-07,Movie theater tickets,490.01,Unspecified,Checking
2025-12-07,Salary payment,405.47,Salary,Savings
2025-12-07,Movie theater tickets,6205.0,Entertainment,Checking
2025-12-07,Weekly grocery run,-50.13,Groceries,Credit Card
2025-12-07,Supermarket shopping,-247.0,Groceries,Savings
2025-12-07,Water utility payment,385.38,Utilities,Credit Card
2025-12-07,Freelance income,-136.98,Salary,Checking
2025-12-07,Food market transaction,160.17,Groceries,Savings
2025-12-07,Salary payment,1427.0,Salary,Checking
2025-12-07,Payroll deposit,-129.65,Salary,Credit Card
2025-12-07,Convenience store purchase,-445.93,Groceries,Credit Card
2025-12-07,Landlord payment,-358.24,Rent,Checking
2025-12-07,Internet service bill,-118.3,Utilities,Savings
2025-12-07,Salary payment,-187.53,Salary,Unspecified
2025-12-07,Concert ticket purchase,-309.05,Entertainment,Credit Card
2025-12-07,Water utility payment,496.28,Utilities,Checking
2025-12-07,Electricity bill payment,70.11,Utilities,Savings
2025-12-07,Concert ticket purchase,-442.1,Entertainment,Credit Card
2025-12-07,Salary payment,224.19,Salary,Unspecified
2025-12-07,Weekly grocery run,55.27,Groceries,Savings
2025-12-07,Electricity bill payment,398.49,Utilities,Credit Card
2025-12-07,Restaurant dining,-356.51,Entertainment,Checking
2025-12-07,Water utility payment,-427.0,Utilities,Credit Card
2025-12-07,Employer paycheck,162.29,Salary,Savings
2025-12-07,Salary payment,179.44,Salary,Savings
2025-12-07,Gas bill payment,-10.27,Utilities,Credit Card
2025-12-07,Wages direct deposit,-316.32,Salary,Credit Card
2025-12-07,Rental fee,213.65,Rent,Checking
2025-12-07,Salary payment,33.04,Salary,Checking
2025-12-07,Monthly rent payment,107.1,Rent,Credit Card
2025-12-07,Grocery store purchase,484.5,Groceries,Credit Card
2025-12-07,Electricity bill payment,135.57,Unspecified,Checking
2025-12-07,Restaurant dining,-276.01,Entertainment,Checking
2025-12-07,Apartment lease payment,8.81,Unspecified,Savings
2025-12-07,Convenience store purchase,-449.47,Groceries,Credit Card
2025-12-07,Gas bill payment,364.3,Utilities,Checking
2025-12-07,Restaurant dining,444.4,Entertainment,Credit Card
2025-12-07,Convenience store purchase,-143.28,Unspecified,Savings
2025-12-07,Payroll deposit,233.84,Unspecified,Credit Card
2025-12-07,Amusement park visit,422.84,Rent,Credit Card
2025-12-07,Payroll deposit,-300.88,Salary,Credit Card
2025-12-07,Apartment lease payment,107.86,Rent,Savings
2025-12-07,Concert ticket purchase,12445.62,Entertainment,Credit Card
2025-12-07,Wages direct deposit,-290.63,Salary,Checking
2025-12-07,Grocery store purchase,-4.94,Groceries,Savings
2025-12-07,Apartment lease payment,-50.73,Rent,Savings
2025-12-07,Weekly grocery run,83.03,Groceries,Checking
2025-12-07,Streaming service subscription,-352.0,Entertainment,Savings
2025-12-07,Salary payment,405.47,Salary,Savings
2025-12-07,Grocery store purchase,265.61,Groceries,Unspecified
2025-12-07,Movie theater tickets,-261.98,Entertainment,Unspecified
2025-12-07,Internet service bill,211.48,Utilities,Checking
2025-12-07,Employer paycheck,16.01,Salary,Unspecified
2025-12-07,Phone bill payment,496.87,Utilities,Savings
2025-12-07,Gas bill payment,-57.71,Unspecified,Checking
2025-12-07,Salary payment,33.04,Salary,Checking
2025-12-07,Grocery store purchase,-211.58,Unspecified,Credit Card
2025-12-07,Movie theater tickets,182.0,Entertainment,Savings
2025-12-07,Electricity bill payment,53.09,Utilities,Credit Card
2025-12-07,Monthly rent payment,288.57,Rent,Checking
2025-12-07,Unspecified,-250.23,Rent,Credit Card
2025-12-07,Gas bill payment,-3695.0,Utilities,Checking
2025-12-07,Weekly grocery run,-130.0,Groceries,Credit Card
2025-12-07,Amusement park visit,-13.11,Entertainment,Savings
2025-12-07,Employer paycheck,-295.97,Salary,Credit Card
2025-12-07,Movie theater tickets,491.01,Rent,Credit Card
2025-12-07,Monthly rent payment,374.4,Rent,Credit Card
2025-12-07,Water utility payment,-193.97,Utilities,Credit Card
2025-12-07,Unspecified,443.36,Rent,Savings
2025-12-07,Internet service bill,-294.66,Utilities,Savings
2025-12-07,Concert ticket purchase,32.02,Unspecified,Credit Card
2025-12-07,Salary payment,107.48,Salary,Credit Card
2025-12-07,Wages direct deposit,-137.0,Unspecified,Savings
2025-12-07,Landlord payment,-37.23,Rent,Checking
2025-12-07,Phone bill payment,217.66,Utilities,Unspecified
2025-12-07,Convenience store purchase,445.09,Unspecified,Checking
2025-12-07,Apartment lease payment,-168.02,Rent,Checking
2025-12-07,Salary payment,-195.26,Salary,Savings
2025-12-07,Food market transaction,401.09,Groceries,Credit Card
2025-12-07,Payroll deposit,426.19,Salary,Checking
2025-12-07,Unspecified,61.32,Entertainment,Credit Card
2025-12-07,Phone bill payment,-497.44,Utilities,Checking
2025-12-07,Concert ticket purchase,287.95,Entertainment,Checking
2025-12-07,Grocery store purchase,362.04,Groceries,Credit Card
2025-12-07,Grocery store purchase,214.72,Groceries,Credit Card
2025-12-07,Payroll deposit,-46.79,Unspecified,Checking
2025-12-07,Freelance income,-246.43,Salary,Credit Card
2025-12-07,Restaurant dining,-266.18,Entertainment,Checking
2025-12-07,Monthly rent payment,220.98,Rent,Checking
2025-12-07,Payroll deposit,55.06,Salary,Savings
2025-12-07,Employer paycheck,-465.26,Salary,Checking
2025-12-07,Payroll deposit,116.47,Salary,Checking
2025-12-07,Supermarket shopping,-298.56,Groceries,Unspecified
2025-12-07,Unspecified,278.39,Unspecified,Credit Card
2025-12-07,Grocery store purchase,-97.22,Groceries,Credit Card
2025-12-07,Gas bill payment,16908.0,Utilities,Credit Card
2025-12-07,Grocery store purchase,-200.44,Groceries,Credit Card
2025-12-07,Internet service bill,69.08,Unspecified,Credit Card
2025-12-07,Freelance income,-133.33,Salary,Checking
2025-12-07,Monthly rent payment,27.37,Rent,Savings
2025-12-07,Restaurant dining,-26014.0,Entertainment,Savings
2025-12-07,Weekly grocery run,83.03,Groceries,Checking
2025-12-07,Water utility payment,-116.77,Utilities,Credit Card
2025-12-07,Water utility payment,129.18,Utilities,Checking
2025-12-07,Employer paycheck,-436.1,Salary,Savings
2025-12-07,Unspecified,-248.64,Groceries,Checking
2025-12-07,Weekly grocery run,315.73,Unspecified,Checking
2025-12-07,Landlord payment,-205.87,Rent,Savings
2025-12-07,Supermarket shopping,170.71,Unspecified,Unspecified
2025-12-07,Rental fee,368.46,Rent,Credit Card
2025-12-07,Landlord payment,-81.6,Rent,Savings
2025-12-07,Internet service bill,284.71,Utilities,Credit Card
2025-12-07,Rental fee,-392.07,Rent,Credit Card
2025-12-07,Streaming service subscription,219.34,Entertainment,Credit Card
2025-12-07,Electricity bill payment,340.79,Utilities,Checking
2025-12-07,Streaming service subscription,-490.8,Unspecified,Credit Card
2025-12-07,Water utility payment,43.09,Utilities,Checking
2025-12-07,Gas bill payment,-80.17,Utilities,Savings
2025-12-07,Rental fee,92.08,Rent,Credit Card
2025-12-07,Employer paycheck,57.54,Unspecified,Savings
2025-12-07,Supermarket shopping,170.71,Unspecified,Unspecified
2025-12-07,Monthly rent payment,-180.99,Rent,Credit Card
2025-12-07,Apartment lease payment,282.0,Rent,Credit Card
2025-12-07,Streaming service subscription,-448.74,Entertainment,Savings
2025-12-07,Concert ticket purchase,78.0,Entertainment,Credit Card
2025-12-07,Convenience store purchase,73.91,Groceries,Savings
2025-12-07,Monthly rent payment,69.67,Rent,Unspecified
2025-12-07,Internet service bill,18.69,Utilities,Credit Card
2025-12-07,Weekly grocery run,108.42,Groceries,Savings
2025-12-07,Streaming service subscription,-490.8,Unspecified,Credit Card
2025-12-07,Restaurant dining,344.63,Entertainment,Checking
2025-12-08,Apartment lease payment,-76.43,Rent,Checking
2025-12-08,Convenience store purchase,-343.23,Groceries,Credit Card
2025-12-08,Unspecified,105.92,Groceries,Credit Card
2025-12-08,Employer paycheck,1795.16,Salary,Savings
2025-12-08,Weekly grocery run,-37689.0,Groceries,Credit Card
2025-12-08,Movie theater tickets,95.67,Rent,Checking
2025-12-08,Housing rent transfer,-104.01,Rent,Credit Card
2025-12-08,Restaurant dining,155.0,Entertainment,Unspecified
2025-12-08,Landlord payment,352.56,Rent,Checking
2025-12-08,Unspecified,337.79,Utilities,Credit Card
2025-12-08,Apartment lease payment,-154.0,Rent,Credit Card
2025-12-08,Concert ticket purchase,234.0,Entertainment,Savings
2025-12-08,Electricity bill payment,-216.07,Utilities,Savings
2025-12-08,Unspecified,-17.3,Salary,Checking
2025-12-08,Movie theater tickets,-230.24,Entertainment,Credit Card
2025-12-08,Movie theater tickets,-454.06,Entertainment,Credit Card
2025-12-08,Streaming service subscription,285.07,Entertainment,Credit Card
2025-12-08,Housing rent transfer,-417.54,Rent,Savings
2025-12-08,Monthly rent payment,469.0,Rent,Checking
2025-12-08,Housing rent transfer,-35.76,Unspecified,Savings
2025-12-08,Concert ticket purchase,-264.77,Entertainment,Savings
2025-12-08,Monthly rent payment,-240.0,Rent,Checking
2025-12-08,Rental fee,-357.48,Rent,Checking
2025-12-08,Water utility payment,201.23,Utilities,Unspecified
2025-12-08,Apartment lease payment,42.46,Rent,Checking
2025-12-08,Salary payment,238.26,Salary,Credit Card
2025-12-08,Apartment lease payment,-229.77,Rent,Checking
2025-12-08,Wages direct deposit,72.24,Salary,Checking
2025-12-08,Salary payment,295.98,Salary,Checking
2025-12-08,Electricity bill payment,467.66,Utilities,Unspecified
2025-12-08,Internet service bill,174.22,Utilities,Savings
2025-12-08,Electricity bill payment,-212.19,Unspecified,Credit Card
2025-12-08,Amusement park visit,-25.09,Rent,Savings
2025-12-08,Salary payment,-377.17,Unspecified,Savings
2025-12-08,Gas bill payment,-52.1,Utilities,Checking
2025-12-08,Grocery store purchase,284.59,Groceries,Checking
2025-12-08,Housing rent transfer,204.25,Rent,Checking
2025-12-08,Convenience store purchase,-449.97,Groceries,Checking
2025-12-08,Water utility payment,201.23,Utilities,Unspecified
2025-12-08,Freelance income,386.82,Salary,Credit Card
2025-12-08,Phone bill payment,-216.41,Utilities,Savings
2025-12-08,Freelance income,-234.48,Salary,Checking
2025-12-08,Landlord payment,-70.92,Rent,Credit Card
2025-12-08,Electricity bill payment,-206.68,Utilities,Savings
2025-12-08,Phone bill payment,-48.8,Utilities,Savings
2025-12-08,Wages direct deposit,-411.87,Salary,Checking
2025-12-08,Food market transaction,-439.95,Groceries,Savings
2025-12-08,Food market transaction,37.29,Groceries,Savings
2025-12-08,Payroll deposit,-68.62,Salary,Savings
2025-12-08,Rental fee,-45.66,Rent,Savings
2025-12-08,Weekly grocery run,-238.54,Groceries,Savings
2025-12-08,Housing rent transfer,3.89,Unspecified,Checking
2025-12-08,Wages direct deposit,78.36,Salary,Savings
2025-12-08,Electricity bill payment,-43.62,Utilities,Unspecified
2025-12-08,Apartment lease payment,-150.04,Rent,Savings
2025-12-08,Restaurant dining,68.18,Unspecified,Unspecified
2025-12-08,Grocery store purchase,-374.0,Groceries,Checking
2025-12-08,Rental fee,-162.48,Rent,Checking
2025-12-08,Convenience store purchase,302.42,Groceries,Unspecified
2025-12-08,Concert ticket purchase,-482.24,Entertainment,Checking
2025-12-08,Internet service bill,-128.82,Utilities,Savings
2025-12-08,Rental fee,-231.47,Rent,Credit Card
2025-12-08,Housing rent transfer,478.03,Rent,Credit Card
2025-12-08,Grocery store purchase,-396.06,Unspecified,Credit Card
2025-12-08,Electricity bill payment,177.01,Utilities,Checking
2025-12-08,Weekly grocery run,36149.0,Groceries,Savings
2025-12-08,Housing rent transfer,-280.15,Rent,Savings
2025-12-08,Housing rent transfer,14961.02,Rent,Savings
2025-12-08,Unspecified,-113.25,Rent,Credit Card
2025-12-08,Concert ticket purchase,-4218.0,Entertainment,Checking
2025-12-08,Electricity bill payment,-343.0,Utilities,Savings
2025-12-08,Grocery store purchase,10481.0,Groceries,Checking
2025-12-08,Housing rent transfer,-417.54,Rent,Savings
2025-12-08,Salary payment,303.33,Salary,Checking
2025-12-08,Wages direct deposit,441.8,Salary,Credit Card
2025-12-08,Wages direct deposit,242.0,Salary,Savings
2025-12-08,Apartment lease payment,-353.9,Rent,Checking
2025-12-08,Amusement park visit,494.98,Entertainment,Credit Card
2025-12-08,Housing rent transfer,70.29,Unspecified,Credit Card
2025-12-08,Amusement park visit,-363.87,Entertainment,Savings
2025-12-08,Concert ticket purchase,-157.04,Entertainment,Savings
2025-12-08,Rental fee,214.28,Rent,Credit Card
2025-12-08,Food market transaction,-226.29,Groceries,Checking
2025-12-08,Supermarket shopping,-378.61,Groceries,Checking
2025-12-08,Rental fee,-125.3,Rent,Credit Card
2025-12-08,Employer paycheck,261.48,Salary,Credit Card
2025-12-08,Movie theater tickets,483.84,Entertainment,Credit Card
2025-12-08,Salary payment,441.49,Salary,Checking
2025-12-08,Apartment lease payment,55.0,Rent,Checking
2025-12-08,Unspecified,332.87,Salary,Credit Card
2025-12-08,Salary payment,322.0,Salary,Savings
2025-12-08,Internet service bill,-415.25,Utilities,Credit Card
2025-12-08,Unspecified,-385.77,Rent,Unspecified
2025-12-08,Housing rent transfer,-116.77,Unspecified,Checking
2025-12-08,Supermarket shopping,489.88,Groceries,Credit Card
2025-12-08,Housing rent transfer,-48.25,Rent,Savings
2025-12-08,Grocery store purchase,126.01,Groceries,Credit Card
2025-12-08,Payroll deposit,-125.5,Salary,Credit Card
2025-12-08,Apartment lease payment,222.72,Rent,Checking
2025-12-08,Amusement park visit,-455.68,Entertainment,Checking
2025-12-08,Internet service bill,-467.27,Unspecified,Credit Card
2025-12-08,Convenience store purchase,-76.78,Unspecified,Credit Card
2025-12-08,Supermarket shopping,290.0,Groceries,Savings
2025-12-08,Monthly rent payment,-115.56,Rent,Checking
2025-12-08,Internet service bill,-3288.68,Utilities,Checking
2025-12-08,Unspecified,-113.25,Rent,Credit Card
2025-12-08,Gas bill payment,410.33,Utilities,Checking
2025-12-08,Employer paycheck,376.85,Salary,Savings
2025-12-08,Restaurant dining,155.0,Entertainment,Unspecified
2025-12-08,Phone bill payment,-126.28,Utilities,Credit Card
2025-12-08,Concert ticket purchase,-152.94,Entertainment,Credit Card
2025-12-08,Movie theater tickets,217.08,Entertainment,Credit Card
2025-12-08,Electricity bill payment,-15864.0,Utilities,Credit Card
2025-12-08,Payroll deposit,221.64,Unspecified,Savings
2025-12-08,Housing rent transfer,43.54,Rent,Savings
2025-12-08,Rental fee,313.09,Rent,Checking
2025-12-08,Streaming service subscription,61.4,Entertainment,Unspecified
2025-12-08,Employer paycheck,-46.16,Salary,Checking
2025-12-08,Internet service bill,217.04,Unspecified,Checking
2025-12-08,Payroll deposit,-148.85,Unspecified,Checking
2025-12-08,Grocery store purchase,-396.06,Unspecified,Credit Card
2025-12-08,Electricity bill payment,447.22,Utilities,Savings
2025-12-08,Wages direct deposit,-411.87,Salary,Checking
2025-12-08,Amusement park visit,-386.18,Entertainment,Credit Card
2025-12-08,Restaurant dining,246.16,Entertainment,Checking
2025-12-08,Housing rent transfer,330.0,Rent,Savings
2025-12-08,Payroll deposit,-193.07,Salary,Credit Card
2025-12-08,Movie theater tickets,203.02,Entertainment,Savings
2025-12-08,Electricity bill payment,232.27,Unspecified,Savings
2025-12-08,Employer paycheck,-238.07,Unspecified,Savings
2025-12-08,Restaurant dining,-168.34,Entertainment,Savings
2025-12-08,Housing rent transfer,-38557.0,Rent,Savings
2025-12-08,Gas bill payment,159.6,Unspecified,Credit Card
2025-12-08,Employer paycheck,-140.82,Salary,Checking
2025-12-08,Salary payment,-19804.0,Unspecified,Savings
2025-12-08,Payroll deposit,156.24,Salary,Checking
2025-12-08,Freelance income,195.01,Unspecified,Checking
2025-12-08,Amusement park visit,-84.93,Entertainment,Credit Card
2025-12-08,Apartment lease payment,413.44,Rent,Credit Card
2025-12-08,Unspecified,332.87,Salary,Credit Card
2025-12-08,Amusement park visit,53.3,Entertainment,Checking
2025-12-08,Supermarket shopping,89.66,Groceries,Unspecified
2025-12-08,Employer paycheck,-246.76,Unspecified,Savings
2025-12-08,Electricity bill payment,177.01,Utilities,Checking
2025-12-08,Amusement park visit,268.05,Entertainment,Savings
2025-12-08,Water utility payment,-85.42,Utilities,Savings
2025-12-08,Grocery store purchase,46.57,Unspecified,Checking
2025-12-08,Convenience store purchase,359.16,Groceries,Savings
